Dia,Tempo_de_Execucao,Solucao_otima,Status_Solucao,Gap_Relativo
207,0.1269998550415039,2965.4002270000005,Otimo,0.0
208,0.12600016593933105,3202.825189,Otimo,0.0
209,0.1269998550415039,3193.6287199999997,Otimo,0.0
210,0.1119999885559082,0.0,Otimo,0.0
211,0.11100006103515625,0.0,Otimo,0.0
212,0.127000093460083,5579.603812,Otimo,0.0
213,0.12599992752075195,1749.9283189999999,Otimo,0.0
214,0.11299991607666016,1157.543234,Otimo,0.0
215,0.12600016593933105,1113.155425,Otimo,0.0
216,0.1269998550415039,3412.652224000001,Otimo,0.0
217,0.11100006103515625,0.0,Otimo,0.0
218,0.11100006103515625,0.0,Otimo,0.0
219,0.15799999237060547,21059.485606000002,Otimo,0.0
220,0.11100006103515625,343.95525599999996,Otimo,0.0
221,0.1269998550415039,2769.0557820000004,Otimo,0.0
222,0.13100004196166992,1374.307937,Otimo,0.0
223,0.12100005149841309,4215.333996,Otimo,0.0
224,0.1419999599456787,0.0,Otimo,0.0
225,0.25300002098083496,0.0,Otimo,0.0
226,0.127000093460083,4906.838334000001,Otimo,0.0
227,0.1419999599456787,3435.3300900000004,Otimo,0.0
228,0.12599992752075195,3302.4875600000005,Otimo,0.0
229,0.127000093460083,1102.47423,Otimo,0.0
230,0.11099982261657715,3867.299288,Otimo,0.0
231,0.11100006103515625,0.0,Otimo,0.0
232,0.09400010108947754,0.0,Otimo,0.0
233,0.1269998550415039,7741.71222,Otimo,0.0
234,0.127000093460083,3353.271748,Otimo,0.0
235,0.127000093460083,2175.24209,Otimo,0.0
236,0.11099982261657715,1516.6999860000003,Otimo,0.0
237,0.127000093460083,6872.9485460000005,Otimo,0.0
238,0.1099998950958252,0.0,Otimo,0.0
239,0.09500002861022949,0.0,Otimo,0.0
240,0.127000093460083,5212.056657,Otimo,0.0
241,0.11100006103515625,2091.8435280000003,Otimo,0.0
242,0.12599992752075195,2117.5275340000003,Otimo,0.0
243,0.1269998550415039,1516.6756540000001,Otimo,0.0
244,0.1360001564025879,10672.811667000002,Otimo,0.0
245,0.10199999809265137,0.0,Otimo,0.0
246,0.0989999771118164,0.0,Otimo,0.0
247,0.12199997901916504,3600.56603,Otimo,0.0
248,0.12599992752075195,2483.200601,Otimo,0.0
249,0.1419999599456787,2740.456666,Otimo,0.0
