Dia,Tempo_de_Execucao,Solucao_otima,Status_Solucao,Gap_Relativo
243,0.1269998550415039,3665.897957,Otimo,0.0
244,0.127000093460083,4379.298354,Otimo,0.0
245,0.09500002861022949,0.0,Otimo,0.0
246,0.11100006103515625,0.0,Otimo,0.0
247,0.14399981498718262,4365.775942,Otimo,0.0
248,0.125,4462.242475,Otimo,0.0
249,0.127000093460083,3886.835386,Otimo,0.0
250,0.1100001335144043,0.0,Otimo,0.0
251,0.1269998550415039,4046.508066000001,Otimo,0.0
252,0.09500002861022949,0.0,Otimo,0.0
253,0.11700010299682617,0.0,Otimo,0.0
254,0.13699984550476074,4208.1339370000005,Otimo,0.0
255,0.2999999523162842,4217.578297,Otimo,0.0
256,0.11100006103515625,4048.1784920000005,Otimo,0.0
257,0.15799999237060547,3486.918248,Otimo,0.0
258,0.11100006103515625,4143.783904000001,Otimo,0.0
259,0.127000093460083,0.0,Otimo,0.0
260,0.11099982261657715,0.0,Otimo,0.0
261,0.127000093460083,3848.0313050000004,Otimo,0.0
262,0.1419999599456787,3688.579488,Otimo,0.0
263,0.14300012588500977,3547.339208,Otimo,0.0
264,0.12599992752075195,4105.42226,Otimo,0.0
265,0.12800002098083496,4349.568251000001,Otimo,0.0
266,0.11100006103515625,0.0,Otimo,0.0
267,0.1099998950958252,0.0,Otimo,0.0
268,0.127000093460083,4208.054142,Otimo,0.0
269,0.12599992752075195,4297.8337200000005,Otimo,0.0
270,0.1269998550415039,3765.413327,Otimo,0.0
271,0.127000093460083,4242.513431,Otimo,0.0
272,0.12599992752075195,4149.679594,Otimo,0.0
273,0.11100006103515625,0.0,Otimo,0.0
274,0.11100006103515625,0.0,Otimo,0.0
275,0.12599992752075195,4081.0900360000005,Otimo,0.0
276,0.09500002861022949,0.0,Otimo,0.0
277,0.127000093460083,4381.775854,Otimo,0.0
278,0.1419999599456787,4351.601755000001,Otimo,0.0
279,0.12100005149841309,3490.74917,Otimo,0.0
280,0.11599993705749512,0.0,Otimo,0.0
281,0.2850000858306885,0.0,Otimo,0.0
282,0.11099982261657715,4529.496718,Otimo,0.0
283,0.14300012588500977,3723.534644,Otimo,0.0
284,0.1099998950958252,3486.8684989999997,Otimo,0.0
285,0.11100006103515625,0.0,Otimo,0.0
286,0.12599992752075195,4671.693482000001,Otimo,0.0
287,0.10000014305114746,0.0,Otimo,0.0
288,0.10599994659423828,0.0,Otimo,0.0
289,0.14299988746643066,4619.826285000001,Otimo,0.0
290,0.127000093460083,3808.000999000001,Otimo,0.0
291,0.127000093460083,3638.3792679999997,Otimo,0.0
292,0.1269998550415039,4240.1958110000005,Otimo,0.0
293,0.12599992752075195,3976.3307649999997,Otimo,0.0
294,0.11100006103515625,0.0,Otimo,0.0
295,0.09500002861022949,0.0,Otimo,0.0
296,0.12599992752075195,4389.34235,Otimo,0.0
297,0.127000093460083,4556.749477,Otimo,0.0
298,0.127000093460083,3722.6218119999994,Otimo,0.0
299,0.1419999599456787,4002.945099,Otimo,0.0
300,0.2849998474121094,3175.658934,Otimo,0.0
301,0.09500002861022949,0.0,Otimo,0.0
302,0.127000093460083,0.0,Otimo,0.0
303,0.11400008201599121,4278.755677,Otimo,0.0
304,0.13899993896484375,3463.2997830000004,Otimo,0.0
305,0.11100006103515625,3419.184228,Otimo,0.0
306,0.09499979019165039,0.0,Otimo,0.0
307,0.127000093460083,4268.648063000001,Otimo,0.0
308,0.1099998950958252,0.0,Otimo,0.0
309,0.11900019645690918,0.0,Otimo,0.0
310,0.11899995803833008,5053.812667,Otimo,0.0
311,0.1269998550415039,3182.331851,Otimo,0.0
312,0.12600016593933105,4246.847908,Otimo,0.0
313,0.12899994850158691,4261.959070000001,Otimo,0.0
314,0.125,3811.191421,Otimo,0.0
315,0.1119999885559082,0.0,Otimo,0.0
316,0.09500002861022949,0.0,Otimo,0.0
317,0.12599992752075195,3922.0078510000003,Otimo,0.0
318,0.127000093460083,4227.419305,Otimo,0.0
319,0.1269998550415039,0.0,Otimo,0.0
320,0.29200005531311035,3590.9396380000003,Otimo,0.0
321,0.10500001907348633,4242.659743,Otimo,0.0
322,0.12599992752075195,0.0,Otimo,0.0
323,0.09500002861022949,0.0,Otimo,0.0
324,0.127000093460083,4505.781913,Otimo,0.0
325,0.1269998550415039,4159.079748,Otimo,0.0
326,0.11100006103515625,3234.228985,Otimo,0.0
327,0.12600016593933105,3804.2239879999997,Otimo,0.0
328,0.1269998550415039,3708.0402599999998,Otimo,0.0
329,0.11100006103515625,0.0,Otimo,0.0
330,0.11100006103515625,0.0,Otimo,0.0
331,0.1269998550415039,4050.271479,Otimo,0.0
332,0.1100001335144043,3407.6238700000004,Otimo,0.0
333,0.12800002098083496,3359.635633,Otimo,0.0
334,0.12599992752075195,3055.241333,Otimo,0.0
335,0.12599992752075195,3640.301572,Otimo,0.0
